root,arm,benchmark,model,n_seeds,seed_min,seed_max,seeds,n_rows,dup_rows,n_files,n_hf,n_lf,max_budget_last,mtime_min,mtime_max,extra,cols
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:25,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:25,2026-09-08 06:27,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:27,2026-09-08 06:27,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,DomainAdaptationMMD,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:18,2026-09-08 06:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:17,2026-09-08 06:17,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:24,2026-09-08 06:26,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:19,2026-09-08 06:20,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:25,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,SoftParameterSharing,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:15,2026-09-08 06:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Matbench-Gap,TwoStageJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,10,199,19.950000000000074,2026-09-08 06:25,2026-09-08 06:27,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,Adapter,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:25,2026-09-08 06:29,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:19,2026-09-08 06:22,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:19,2026-09-08 06:22,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:22,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,DomainAdaptationMMD,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:24,2026-09-08 06:24,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:24,2026-09-08 06:24,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:21,2026-09-08 06:22,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:24,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:21,2026-09-08 06:23,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,SoftParameterSharing,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:24,2026-09-08 06:24,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Fav,TwoStageJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,256,49.900000000000226,2026-09-08 06:22,2026-09-08 06:22,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,Adapter,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:26,2026-09-08 06:29,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:22,2026-09-08 06:24,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:23,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:27,2026-09-08 06:27,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,DomainAdaptationMMD,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:25,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:25,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:24,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:24,2026-09-08 06:27,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:22,2026-09-08 06:24,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,SoftParameterSharing,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:26,2026-09-08 06:28,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Park-Unfav,TwoStageJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,24,52,50.0,2026-09-08 06:24,2026-09-08 06:25,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,Adapter,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:21,2026-09-08 06:22,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,Curriculum,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:17,2026-09-08 06:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,DNGOGradient,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:17,2026-09-08 06:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,DNGOJoint,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:18,2026-09-08 06:19,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,DomainAdaptationMMD,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:18,2026-09-08 06:19,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,KnowledgeDistillation,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:18,2026-09-08 06:19,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,Progressive,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:17,2026-09-08 06:18,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,PseudoLabeling,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:19,2026-09-08 06:19,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
refig_20260908/results_slurm,blr_replace__hf_argmin__warm,Polarizability,Sequential,20,42,61,"42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",20,0,4,16,83,29.861000000000057,2026-09-08 06:16,2026-09-08 06:17,"{""act"": [""tanh""], ""hf_head"": [""blr_replace""], ""lf_target"": [""hf_argmin""], ""warm"": [""1""]}",act auc benchmark ece_lf_final ece_lf_mean elapsed final_regret hf_head lf_target model n_hf n_lf nll_lf_final nll_lf_mean pick_prec_top5 seed sharp_lf_final sharp_lf_mean warm
